股票代码,股票名称,行业,收盘价,涨跌幅%,量比,走势类型,趋势强度,中枢位置,中枢上沿ZG,中枢下沿ZD,笔方向,线段方向,买点类型,买点置信度,卖点类型,卖点置信度,二买确认,二买置信度,双级确认买,双级确认卖,信号级别,买入强度,卖出强度,底背驰,顶背驰,均线排列,均线破位,量异常,笔趋势耗尽,综合评分,机会等级,风险等级,止损价
000031,大悦城,基建/地产/石油石化,2.86,-1.04,1.14,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.66
000050,深天马Ａ,电子,7.47,-3.24,1.53,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",放量,,-0.25,D,高危,6.95
000059,华锦股份,基建/地产/石油石化,5.0,-1.57,0.85,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.65
000061,农 产 品,消费,6.9,-2.68,1.41,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,6.42
000078,海王生物,医药,2.11,-4.95,0.02,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",缩量,,-0.25,D,高危,1.96
000403,派林生物,医药,11.2,-1.32,1.0,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,10.42
000498,山东路桥,基建/地产/石油石化,5.35,-1.83,0.86,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.98
000513,丽珠集团,医药,30.88,-1.69,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,28.72
000514,渝 开 发,基建/地产/石油石化,4.79,-2.04,0.81,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.45
000525,红太阳,化工,5.13,-2.29,1.05,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.77
000544,中原环保,环保/公用,8.14,-1.69,0.98,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.57
000555,神州信息,互联网/软件,13.77,-1.22,0.63,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,12.81
000563,陕国投Ａ,金融,3.08,-1.28,1.27,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.86
000572,海马汽车,新能源车/风电,5.12,-1.54,1.04,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.76
000590,古汉医药,医药,10.46,-1.97,1.11,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.73
000632,,消费,3.71,-4.87,0.38,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",缩量,,-0.25,D,高危,3.45
000633,合金投资,有色/钢铁/煤炭,6.31,-1.1,1.09,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.87
000639,,消费,1.93,-4.93,0.68,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,1.79
000677,恒天海龙,化工,2.54,-4.87,0.24,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",缩量,,-0.25,D,高危,2.36
000686,东北证券,金融,8.22,-2.72,1.52,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",放量,,-0.25,D,高危,7.64
000705,浙江震元,医药,7.64,-1.04,0.75,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.11
000715,中兴商业,消费,5.54,-3.15,0.55,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.15
000717,中南股份,有色/钢铁/煤炭,2.33,-2.92,1.45,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.17
000718,苏宁环球,基建/地产/石油石化,2.01,-2.43,1.31,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,1.87
000721,西安饮食,消费,6.9,-1.43,0.75,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,6.42
000735,罗 牛 山,农业,6.24,-2.19,0.81,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.8
000753,漳州发展,消费,6.33,-1.71,0.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.89
000757,浩物股份,新能源车/风电,4.67,-1.48,0.96,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.34
000761,本钢板材,有色/钢铁/煤炭,2.66,-2.56,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.47
000768,中航西飞,军工,23.67,-2.31,1.09,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,22.01
000779,甘咨询,基建/地产/石油石化,8.29,-1.78,0.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.71
000786,北新建材,建材,25.33,-1.05,0.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,23.56
000788,北大医药,医药,5.67,-2.41,0.5,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.27
000796,凯撒旅业,消费,4.65,-0.43,0.84,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.32
000797,中国武夷,基建/地产/石油石化,2.72,-2.16,1.04,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.53
000800,一汽解放,新能源车/风电,6.28,-1.88,1.24,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.84
000858,五 粮 液,消费,86.87,-2.38,1.35,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,80.79
000877,天山股份,建材,4.49,-2.6,1.46,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.18
000888,峨眉山Ａ,消费,10.94,-1.0,0.6,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,10.17
000897,津滨发展,基建/地产/石油石化,2.06,-0.96,0.76,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,1.92
000898,鞍钢股份,有色/钢铁/煤炭,2.14,-2.73,1.48,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,1.99
000900,现代投资,交运,3.99,-1.24,1.55,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",放量,,-0.25,D,高危,3.71
000911,,消费,5.44,-5.06,2.44,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",放量,,-0.25,D,高危,5.06
000920,沃顿科技,化工,11.23,-2.01,1.24,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,10.44
000932,华菱钢铁,有色/钢铁/煤炭,4.32,-3.79,1.33,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.02
000955,欣龙控股,消费,4.72,-1.67,0.98,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.39
000963,华东医药,医药,31.3,-4.57,1.61,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",放量,,-0.25,D,高危,29.11
000965,天保基建,基建/地产/石油石化,3.54,-1.12,0.84,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.29
000985,大庆华科,基建/地产/石油石化,18.81,-1.42,1.15,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,17.49
001914,招商积余,基建/地产/石油石化,9.95,-2.55,1.07,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.25
002010,传化智联,交运,5.4,-1.1,1.0,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.02
002016,世荣兆业,基建/地产/石油石化,5.07,0.2,0.84,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.72
002017,东信和平,通信/计算机,18.63,-2.77,1.15,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,17.33
002035,华帝股份,消费,5.55,-3.14,1.45,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.16
002038,双鹭药业,医药,6.11,-2.4,0.54,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.68
002073,软控股份,自动化/制造,6.21,-1.43,1.09,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.78
002078,太阳纸业,建材,13.69,-1.93,1.23,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,12.73
002088,鲁阳节能,建材,9.45,-1.97,0.74,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.79
002094,青岛金王,消费,5.77,-1.37,0.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.37
002097,山河智能,自动化/制造,9.7,-0.72,1.08,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.02
002104,恒宝股份,通信/计算机,13.59,-2.09,0.85,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,12.64
002123,梦网科技,通信/计算机,9.19,-0.97,0.9,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.55
002130,沃尔核材,电子,22.49,-1.53,0.84,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,20.92
002133,广宇集团,基建/地产/石油石化,3.1,-0.96,1.25,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.88
002146,荣盛发展,基建/地产/石油石化,1.28,-0.78,0.69,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,1.19
002148,北纬科技,通信/计算机,7.7,-1.16,1.15,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.16
002152,广电运通,通信/计算机,11.38,-1.73,1.37,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,10.58
002153,石基信息,互联网/软件,9.4,-2.29,1.38,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.74
002160,常铝股份,有色/钢铁/煤炭,4.61,-2.95,1.01,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.29
002162,悦心健康,消费,4.21,-1.41,0.92,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.92
002163,海南发展,建材,11.61,-4.29,1.2,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,10.8
002197,证通电子,通信/计算机,7.88,-2.48,0.98,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.33
002204,大连重工,自动化/制造,6.31,-0.94,0.84,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.87
002224,三 力 士,化工,4.08,0.0,0.71,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.79
002225,濮耐股份,建材,4.36,-0.91,0.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.05
002228,合兴包装,环保/公用,3.67,-1.87,0.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.41
002304,洋河股份,消费,45.95,-2.55,1.25,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,42.73
002307,北新路桥,基建/地产/石油石化,4.13,-1.9,0.67,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.84
002312,川发龙蟒,化工,10.32,-0.86,0.67,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.6
002314,南山控股,基建/地产/石油石化,2.34,-0.85,0.35,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",缩量,,-0.25,D,高危,2.18
002320,海峡股份,交运,8.02,-2.79,1.49,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.46
002321,华英农业,农业,2.03,-2.87,0.65,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,1.89
002344,海宁皮城,消费,4.28,-1.38,0.65,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.98
002345,潮宏基,消费,9.72,-2.11,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.04
002365,永安药业,医药,13.06,-2.17,1.09,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,12.15
002372,伟星新材,建材,10.08,-0.79,0.88,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.37
002373,千方科技,互联网/软件,8.57,-0.46,0.93,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.97
002376,新北洋,通信/计算机,7.05,-1.4,0.93,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,6.56
002383,合众思壮,电子,8.88,-3.06,1.05,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.26
002398,垒知集团,建材,4.79,-1.64,1.12,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.45
002402,和而泰,消费,31.35,-1.6,1.15,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,29.16
002410,广联达,互联网/软件,10.26,-3.48,1.45,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.54
002419,天虹股份,消费,5.16,-1.53,0.81,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.8
002431,,基建/地产/石油石化,1.69,-5.06,1.49,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,1.57
002459,晶澳科技,半导体/光伏,10.37,-5.21,1.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",放量,,-0.25,D,高危,9.64
002501,,有色/钢铁/煤炭,1.41,-4.73,0.13,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",缩量,,-0.25,D,高危,1.31
002524,光正眼科,医药,4.22,-2.31,1.02,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.92
002544,普天科技,通信/计算机,25.45,-2.42,0.93,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,23.67
002548,金新农,农业,4.76,-1.86,0.93,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.43
002558,巨人网络,传媒,30.12,-2.56,1.13,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,28.01
002564,天沃科技,自动化/制造,5.86,-2.33,1.04,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.45
002573,清新环境,环保/公用,3.48,-1.69,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,3.24
002583,海能达,通信/计算机,9.57,-1.85,1.07,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.9
002607,中公教育,传媒,2.57,-0.39,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.39
002644,佛慈制药,医药,7.85,-0.63,0.9,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,7.3
002649,博彦科技,互联网/软件,10.35,-1.05,0.9,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,9.63
002651,利君股份,军工,9.26,-0.43,0.81,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.61
002659,凯文教育,传媒,5.02,-0.2,0.97,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.67
002671,龙泉股份,建材,4.67,-1.89,0.89,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.34
002676,顺威股份,消费,6.27,-0.79,1.04,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.83
002683,广东宏大,化工,36.39,-1.65,0.96,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,33.84
002690,美亚光电,自动化/制造,16.14,-1.71,1.35,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,15.01
002694,,建材,2.7,-3.91,0.61,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,2.51
002719,,消费,7.59,-0.91,4.18,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",倍量,,-0.25,D,高危,7.06
002724,海洋王,电力设备,5.77,-0.69,0.74,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,5.37
002726,,消费,2.72,-4.9,0.01,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",缩量,,-0.25,D,高危,2.53
002728,特一药业,医药,9.51,-1.86,0.75,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.84
002734,利民股份,化工,17.04,-1.5,0.58,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,15.85
002735,王子新材,环保/公用,14.39,-1.57,1.32,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,13.38
002739,儒意电影,传媒,9.08,0.0,0.74,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,8.44
002743,富煌钢构,基建/地产/石油石化,5.17,-3.18,0.94,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,"跌破MA5, 跌破MA10, 跌破MA20, 跌破MA60",,,-0.25,D,高危,4.81
